Data/Hora,Obs Fiscal,Status,Logradouro,Número,Bairro,Cidade,UF,CEP,Data Agenda,Data Execução,Nome,Concessionária,Tipo da Demanda,Prazo,Zona
2022-03-03 13:21:00,(45448) REMOÇÃO DE PODA NA Rua cinco n 199 loteamento Santa Terezinha,Finalizada,5,199,Novo Mondubim,Fortaleza,,60763775.0,,11/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-03-03 13:28:00,"(45450) REMOÇÃO DE ENTULHO NA R. Mirtes Rocha, 40 CEP:60721140",Finalizada,Mirtes Rocha,40,Parangaba,Fortaleza,,60721140.0,,05/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-03-03 13:29:00,"(45452) Remover todo entulho e poda no local, na Av. Sargento Hermínio Sampaio, 2485-2417 - Monte Castelo, Fortaleza - CE, 60326-515 AO LADO DO POSTO DE COMBUSTIVEL AFX",Finalizada,Sargento Hermínio Sampaio,2485,Monte Castelo,Fortaleza,,60326515.0,,08/03/2022 00:00,Maria Nicole dos Santos Sousa (Acfor),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 3
2022-03-03 13:33:00,"(45451) REMOÇÃO DE ENTULHO NA R. Dom Henrique, 260 - Vila Peri, Fortaleza - CE, 60730-120",Finalizada,Dom Henrique,260,Vila Peri,Fortaleza,,60730120.0,,04/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-03-03 13:36:00,(45453) REMOÇÃO DE ENTULHO NA RUA BOM JESUS 3095,Finalizada,Bom Jesus,3095,Granja Lisboa,Fortaleza,,60540252.0,,11/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-03 13:44:00,(45455) REMOÇÃO DE PODA NA RUA BOM JESUS 3095 CEP:60540242,Finalizada,Bom Jesus,3095,Granja Lisboa,Fortaleza,,60540252.0,,11/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 5
2022-03-03 13:47:00,(45459) Trav. Ubajara 72,Finalizada,Ubajara,72,Rodolfo Teófilo,Fortaleza,,60430110.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 3
2022-03-03 13:51:00,"(45457) REMOÇÃO DE PODA NA RUA R. Áustria, 260 - Parangaba, Fortaleza - CE, 60710-550",Finalizada,Áustria,260,Parangaba,Fortaleza,,60710550.0,,05/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 4
2022-03-03 13:57:00,"(45460) REMOÇÃO DE ENTULHO NA , Rua Dr Fernando Augusto 216 A, Granja Lisboa CEP : 60543372",Finalizada,Doutor Fernando Augusto,216,Bom Jardim,Fortaleza,,60543372.0,,08/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-03 14:00:00,(45535) REMOÇAO DE RESTO DE PODA NA Local Sujo na rua professor Cabral 777 bairro parque Santa Rosa protocolo 20220200130 CEP 60762775,Finalizada,Professor Cabral,777,Parque Santa Rosa,Fortaleza,,60762775.0,,09/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-03-03 15:00:00,(45466) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Local Sujo Rua das Cerejeiras 811 Presidente Vargas protocolo 2022020300785 CEP 60765612,Finalizada,das Cerejeiras,811,Parque Presidente Vargas,Fortaleza,,60765612.0,,07/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-03-03 15:59:00,"(45465) Árvore caída e ja cortada Rua professor Solon Farias, 200 , cambeba. Por trás da igreja Videira Sul. E rua de trás: Rua Eliseu Oriá sem número. Por trás do condomínio residencial Carmel Imperial",Finalizada,Professor Solon Farias,200,Cambeba,Fortaleza,,60822210.0,,18/04/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 6
2022-03-03 16:00:00,(45467) REMOÇÃO DE RESTO DE ENTULHO NA Rua Nova Conquista 406 Bom Jardim Cep 60543355,Finalizada,Nova Conquista,406,Bom Jardim,Fortaleza,,60543355.0,,09/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-03 16:30:00,(45468) Pici,Finalizada,Plutão,48,Jóquei Clube,Fortaleza,,60440200.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-03 16:53:00,(45469) BAIRRO: JOÃO XXIII,Finalizada,Visconde de Cauípe,111,João XXIII,Fortaleza,,60525581.0,,08/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 07:47:00,(45470) REMOÇÃO DE ENTULHO NA RUA LEANDRO 449 CEP:60544582,Finalizada,Leandro,449,Siqueira,Fortaleza,,60544582.0,,07/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-03 08:19:00,(45471) BAIRRO: PAN AMERICANO,Finalizada,Minas Gerais,789,Pan Americano,Fortaleza,,60441035.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 09:07:00,"(45475) Remover lixo na R. Joaquim Sá, em frente ao numero 336 - Joaquim Távora (Fortaleza) Fortaleza - CE 60135-218",Finalizada,Joaquim Sá,334,Dionisio Torres,Fortaleza,,60135218.0,,07/03/2022 00:00,Maria Nicole dos Santos Sousa (Acfor),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 2
2022-04-03 09:08:00,"(45476) Remoção de lixo na na calçada da Rua Prof Dias da Rocha, esquina com Rua Beni Carvalho - Aldeota , que está causando presença de ratos e mosquitos prejudicando aos moradores da vizinhança, solicitamos a retirada urgente.",Finalizada,Professor Dias da Rocha,0,Aldeota,Fortaleza,,60170285.0,,07/03/2022 00:00,Euza Maria Goes Nunes (SCSP),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 2
2022-04-03 09:10:00,"(45477) REMOÇÃO DE ENTULHO NA,RUA DA TRANQUILIDADE Siqueira, Fortaleza - CE, 60540-272 PROX A CELIA MARMITAS",Finalizada,da Tranquilidade,0,Siqueira,Fortaleza,,60544780.0,,07/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-03 09:10:00,(45472) lixo,Finalizada,Cambará,148,Parangaba,Fortaleza,,60710410.0,,08/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 09:12:00,(45473) lixo,Finalizada,Júlio Verne,608,Itaoca,Fortaleza,,60740265.0,,05/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 09:20:00,(45474) lixo,Finalizada,Hércules,56,Itaoca,Fortaleza,,60740370.0,,08/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 09:21:00,"(45478) Remoção de resto de material de construção na Rua Tchecoslováquia, 20 - Parangaba",Finalizada,Checoslováquia,20,Parangaba,Fortaleza,,60710580.0,,12/03/2022 00:00,Euza Maria Goes Nunes (SCSP),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-03 09:40:00,(45479) entulho,Finalizada,Araponga,245,Vila Peri,Fortaleza,,60730030.0,,12/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-03 10:00:00,(45480) lixo no ifce,Finalizada,Antônio Mendes,0,Jardim América,Fortaleza,,60415580.0,,15/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 10:01:00,(45481) lixo,Finalizada,Álvaro Martins,245,Damas,Fortaleza,,60425785.0,,08/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 10:02:00,(45482) lixo,Finalizada,Coronel Alexandrino,423,Montese,Fortaleza,,60420700.0,,05/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 10:05:00,(45483) lixo,Finalizada,Alan Kardec,324,Montese,Fortaleza,,60420630.0,,08/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 10:37:00,"(45484) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou o acúmulo de entulho e resto de poda, solicitamos a remoção.",Finalizada,João Brígido,487,Joaquim Távora,Fortaleza,,60135080.0,,17/03/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 2
2022-04-03 10:40:00,"(45485) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou o acúmulo de lixo, entulho e resto de poda. Solicitamos a remoção e estudo posterior para eliminação desse ponto via ECOFOR. Ponto de Lixo recorrente.",Finalizada,Jaguaretama,56,Aldeota,Fortaleza,,60140050.0,,07/03/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 2
2022-04-03 10:42:00,(45487) COLETA DE LIXO EM ÁREA PÚBLICA,Finalizada,Dona Mendinha,818,Álvaro Weyne,Fortaleza,,60336035.0,,08/03/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-03 10:43:00,"(45486) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou o acúmulo de entulho, solicitamos a remoção.",Finalizada,Eduardo Bezerra,1024,São João do Tauape,Fortaleza,,60130271.0,,17/03/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 2
2022-04-03 10:43:00,(45488) Coleta de lixo em área pública,Finalizada,Teodomiro de Castro,3862,Álvaro Weyne,Fortaleza,,60336010.0,,08/03/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 1
2022-04-03 10:46:00,(45489) Coleta de lixo em área pública,Finalizada,Adolfo Bezerra de Menezes,875,Floresta,Fortaleza,,60336238.0,,11/03/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-03 10:49:00,(45490) Coleta de lixo em área pública,Finalizada,Coelho Neto,1280,Barra do Ceará,Fortaleza,,60331010.0,,11/03/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-03 10:52:00,(45491) Coleta de lixo em área pública,Finalizada,General Mário Hermes,637,Floresta,Fortaleza,,60336230.0,,19/03/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-03 10:54:00,(45492) Coleta de lixo em área pública,Finalizada,Alberto de Oliveira,609,Barra do Ceará,Fortaleza,,60330530.0,,08/03/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 1
2022-04-03 11:00:00,"(45493) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou resto de poda, solicitamos a remoção e estudo posterior para eliminação desse ponto via ECOFOR. Ponto de Lixo recorrente.",Finalizada,Marcos Macêdo,935,Aldeota,Fortaleza,,60150190.0,,07/03/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Poda,Excedido o Prazo,SER 2
2022-04-03 11:00:00,(45504) REMOÇAO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Rua de Pedestre II 242 Canidezinho CEP 60734180,Finalizada,II,242,Canindezinho,Fortaleza,,60734180.0,,09/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-03 11:05:00,"(45494) A equipe de Infraestrutura e Conservação e esteve no local indicado e identificou o acúmulo de lixo, solicitamos a remoção e estudo posterior para eliminação desse ponto via ECOFOR. Ponto de Lixo recorrente.",Finalizada,General Melo Machado,210,Aldeota,Fortaleza,,60125200.0,,10/03/2022 00:00,Anna Karolyne Xavier Siqueira de Oliveira (SER II),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 2
2022-04-03 11:23:00,"(45495) REMOÇÃO DE ENTULHO NA , R. Gilberto Alves, 183 - Granja Lisboa Fortaleza - CE 60540-518",Finalizada,Gilberto Alves,183,Granja Lisboa,Fortaleza,,60540518.0,,12/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-03 11:39:00,"(45496) REMOÇÃO DE ENTULHO NA , R. Gilberto Alves, 136 - Granja Portugal Fortaleza - CE 60540-518",Finalizada,Gilberto Alves,136,Granja Lisboa,Fortaleza,,60540518.0,,11/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-03 11:49:00,"(45497) REMOÇÃO DE ENTULHO NA , R. Manoel Antônio Leite, 480 - Bonsucesso, Fortaleza - CE, 60545-300",Finalizada,Manuel Antônio Leite,480,Bonsucesso,Fortaleza,,60545300.0,,09/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-03 11:53:00,(45498) REMOÇÃO DE GRANDE VOLUMES NA RUA DE FATIMA 54 GRANJA PORTUGAL CEP:60540512 ESQUINA COM 23 DE JUNHO,Finalizada,Vinte e Três de Junho,54,Granja Lisboa,Fortaleza,,60540512.0,,09/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 5
2022-04-03 12:00:00,(45501) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Rua 8 NR 32 Lot Sao Mateus I Mondubim CEP 60768090,Finalizada,8,32,Mondubim,Fortaleza,,60768090.0,,08/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-03 12:09:00,(45499) BAIRRO: DEMÓCRITO ROCHA,Finalizada,Guanabara,576,Demócrito Rocha,Fortaleza,,60440135.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 12:20:00,(45500) REMOÇÃO PODA MONSENHOR SABINO FEIJAO S/N COM RUA SAO FRANCISCO,Finalizada,São Francisco,0,Canindezinho,Fortaleza,,60733392.0,,11/03/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-04-03 13:05:00,(45502) lixo,Finalizada,Júlio Verne,223,Serrinha,Fortaleza,,60741205.0,,05/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 8
2022-04-03 13:15:00,(45503) entulho,Finalizada,Iguape,379,Parangaba,Fortaleza,,60720490.0,,05/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-03 13:25:00,(45505) lixo,Finalizada,Alan Kardec,324,Montese,Fortaleza,,60420630.0,,08/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 14:10:00,(45506) BAIRRO: MESSEJANA,Finalizada,Eudes Cardoso,152,Messejana,Fortaleza,,60841370.0,,13/04/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 6
2022-04-03 14:27:00,(45507) SISGEP.2022030200347. ESQUINA COM RUA 1137.. PRÓXIMO À ESTAÇÃO DO PARQUE ALBANO.,Finalizada,J,0,Conjunto Ceará II,Fortaleza,,60533685.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:29:00,"(45508) USUARIA SOLICITA RECOLHIMENTO PARA ENTULHO. RELATA QUE HA UMA GRANDE QUANTIDADE DE ENTULHO, PEDRAS MUITO GRANDES, PODAS E TRONCOS DE ARVORE E ATE LIXO DOMESTICO. PEDE PROVIDENCIAS. OBS: O ENTULHO FICA NA RUA ANTONIO FIUZA ENTRE AS RUAS TRES MARIA E RUA TEODORICO .",Finalizada,Antônio Fiuza,0,Montese,Fortaleza,,60410162.0,,05/03/2022 00:00,Mara Jessyka Bulcão Pires (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-03 14:29:00,(45509) SISGEP.2022030200608. ESQUINA COM AV.J. PRÓXIMO AO MERCADINHO VITÓRIA..,Finalizada,1129,17,Conjunto Ceará I,Fortaleza,,60533380.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:32:00,"(45510) USUARIA SOLICITA FISCALIZACAO PARA OBRA DA PREFEITURA. RELATA QUE TROCARAM O CALCAMENTO DA RUA NENEM ARRUDA E OS ENTULHOS, COMO PEDRAS E AREIA, FORAM DESCARTADOS NO CRUZAMENTO, CAUSANDO TRANSTORNOS POIS A OBRA FOI FINALIZADA NO FINAL DE JANEIRO DE 2022.",Finalizada,Odilon Guimarães,1946,Curió,Fortaleza,,60844070.0,,13/04/2022 00:00,Mara Jessyka Bulcão Pires (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 6
2022-04-03 14:33:00,(45511) SISGEP.2022030300367. ENTRE AS RUAS ANA STUDART E JOSÉ ANTÔNIO.,Finalizada,Guimarães Passos,0,Pici,Fortaleza,,60511765.0,,08/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:35:00,(45516) Árvore caída e ja cortada na Rua Major Facundo N 2563 Bairro Fátima,Finalizada,Major Facundo,2563,Fátima,Fortaleza,,60025065.0,,05/03/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 4
2022-04-03 14:36:00,(45512) SISGEP.2022030300429. PRÓXIMO `METALÚRGICA LULU.,Finalizada,I,1229,Conjunto Ceará II,Fortaleza,,60533674.0,,07/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:37:00,(45513) SISGEP.2022030300998. PRÓXIMO A´IGREJA EVANGÉLICA.,Finalizada,Doutor Júlio Maciel,1407,João XXIII,Fortaleza,,60525225.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:38:00,(45514) SISGEP.2022030400311. PRÓXIMO AO COLÉGIO JOÃO PAULO II.,Finalizada,G,71,Conjunto Ceará II,Fortaleza,,60533651.0,,07/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:42:00,(45515) SISGEEP.2022030400685. PRÓXIMO AO SUPERMERCADO EXTRA.,Finalizada,Mozart Firmeza,500,Jóquei Clube,Fortaleza,,60510118.0,,09/03/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-03 14:54:00,(45517) BAIRRO: PARQUE GENIBAÚ ESQUINA COM 24 DE OUTUBRO PRAÇA AMÉRICO BARREIRA,Finalizada,Senador Fernandes Távora,0,Parque Genibaú,Fortaleza,,60534280.0,,05/04/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-03 15:00:00,"(45518) Árvore caída e ja cortada na Rua Barbalha, 77, Meireles. Fica na esquina com Vírgilio Távora(Padaria Contrigo)",Finalizada,Barbalha,77,Meireles,Fortaleza,,60165100.0,,12/03/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 2
2022-04-03 15:55:00,(45464) Árvore caída e ja cortada na Rua codo 485 Referência ze da Gorete,Finalizada,Codó,485,Conjunto Palmeiras,Fortaleza,,60870430.0,,03/05/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 9
2022-04-03 16:12:00,(45519) todo o material se encontra no passeio(avenida Eduardo Girão com Luciano magalhaês),Finalizada,Luciano Magalhães,0,Fátima,Fortaleza,,60415150.0,,07/03/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 4
2022-04-03 17:00:00,(45522) Entulho de frente dp parangaba,Finalizada,Júlio Braga,80,Parangaba,Fortaleza,,60720640.0,,07/03/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-03 17:00:00,(45520) REMOÇÃO DE RESTO DE LIXO NA Local sujo avenida D 340 bairro conjunto esperança protocolo 2021121500128 CEP 60763470,Finalizada,D,340,Conjunto Esperança,Fortaleza,,60763470.0,,11/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-03 17:00:00,(45521) REMOÇÃO DE RESTO DE ENTULHO LIXO NA LocaL sujo avenida contorno Sul 1540 bairro conjunto esperança protocolo 2022020900412 CEP 60763430,Finalizada,Contorno Sul,1540,Conjunto Esperança,Fortaleza,,60763430.0,,19/03/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 10
2022-03-04 11:30:00,(46294) poda,Finalizada,Quinze de Novembro,221,Montese,Fortaleza,,60421035.0,,07/04/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Poda,Excedido o Prazo,SER 4
2022-04-04 08:00:00,(46288) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Rua Cambará 152 Parangaba CEP 60710410,Finalizada,Cambará,152,Parangaba,Fortaleza,,60710410.0,,06/04/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-04 08:00:00,(46289) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Rua I 94 (Cj Jardim Fluminense) Canindezinho CEP 60734090,Finalizada,I,94,Canindezinho,Fortaleza,,60734090.0,,12/04/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-04 08:38:00,(46285) BAIRRO: GENIBAÚ EM FRENTE AO MARVEL LANCHES SIGESP: 2022040101764,Finalizada,Vinte e Um de Novembro,218,Parque Genibaú,Fortaleza,,60534235.0,,07/04/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-04 08:42:00,(46286) BAIRRO: GENIBAÚ PONTO DE REFERÊNCIA: CAGECE SIGESP: 2022040300515,Finalizada,Senador Fernandes Távora,3561,Parque Genibaú,Fortaleza,,60534280.0,,08/04/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-04 08:47:00,(46287) BAIRRO: HENRIQUE JORGE EM FRENTE A MALHARIA GLOTEP SIGESP 2022040400030,Finalizada,Antônio Ivo,500,Henrique Jorge,Fortaleza,,60521025.0,,09/04/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-04 09:51:00,(46290) REMOÇÃO D ENTULHO NA R. Castro Meireles - Maraponga Fortaleza - CE 60711-475,Finalizada,Castro Meireles,360,Mondubim,Fortaleza,,60711475.0,,09/04/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
